anonymous,author_shopid,author_username,cat_id,cmtid,comment,count_rating_with_image,count_with_context,ctime,editable,item_id,mtime,orderid,product_title,rating,rating_count0,rating_count1,rating_count2,rating_count3,rating_count4,rating_count5,rating_star,shopid,userid
False,534358460.0,arfan.lubis83,100644,9831645806.0,Barang bagus..pelayanan fast respon..terima kasih,1,1,1665968080.0,0.0,16085002747,1665968080.0,119446521119084.0,SSD 120GB 240GB 480GB WD GREEN,3,3,0,0,0,0,3,5.0,51145518,534378039.0
True,190395371.0,d*****8,100644,9127362058.0,Barang mendarat dengan selamat 🤘🏻,6,10,1659248412.0,0.0,6993437593,1659248412.0,112627026146500.0,"SSD BULLDOZER 128GB SATA 2,5""",41,41,0,0,1,2,38,4.902439024390244,18361779,190398163.0
True,75187405.0,i*****_,100644,9898163500.0,"Fitur Terbaik:ssd
Sepadan dengan Harga:banget

Ssd nya bagus, garansi 3 tahun.. ajib pastinya",10,15,1666686729.0,0.0,10848014051,1667113424.0,120366439165951.0,"Midasforce Super Lightning 120GB - SSD SATA 2,5 inch 120GB / 128GB",40,40,0,0,1,3,36,4.875,23764458,75188875.0
False,182130247.0,edi_hendro,100644,9488400888.0,"Fitur Terbaik:packing aman tebal dan berkualitas
Sepadan dengan Harga:ok

Maaf baru review .. baru DTG dari luar kota... Pesan untuk yg ke 2 kali... TDK mengecewakan... Produk mantap... Semoga awet , terimakasih seller 👍👍",872,1076,1662535933.0,0.0,1842808166,1670430459.0,116047766266902.0,SSD 128GB 256GB 512GB 1TB 2TB SATA3 VGEN 120GB 240GB 480GB 960GB 1920GB V-GEN HDD CADDY SATA BRACKET 128 256 512 GB 1 TB 2 TB,3174,3174,5,7,34,298,2830,4.87177063642092,120599375,182132899.0
True,253545109.0,k*****h,100644,10338506440.0,"Fitur Terbaik:Murah & Cukup Bagus
Sepadan dengan Harga:Cocok

Udah saya coba instal windows lancar jaya. Semoga barangnya awet & gak kaya SSD gatcha yg lebih murah. Terimakasih untuk sellernya sangat responsif & komunikatif. Saran saya lebih perhatikan lagi masalah update stok, biar jualannya makin lancar.",10,12,1671281293.0,1.0,1659780601,1671281293.0,124785593267160.0,ADATA SSD SU650 120GB / 240 / 480  SATA III ( R/W Up to 520 / 450MB/s ),33,33,0,0,0,1,32,4.96969696969697,98542647,253545775.0
True,214583442.0,a*****8,100644,9911484038.0,"Fitur Terbaik:berfungsi dengan baik original

Oke barang ketika dibuka sesuai pesanan dan sesuai keinginan saya, bagus berfungsi dengan baik mantap pengirimam sangat cepat",4,8,1666839796.0,0.0,6250689212,1666839796.0,120366888146866.0,SSD V-Gen 512GB Sata III VGen 512 GB,19,19,0,0,0,0,19,5.0,40255164,214587200.0
False,23066537.0,dadit838,100644,10156692364.0,"Fitur Terbaik:bagus
Sepadan dengan Harga:bagus

Barang original bergaransi.
Sudah terpasang dan terinstall dengan baik tanpa kendala.
Pengiriman cepat 1jam sampai rumah.",4,5,1669418240.0,1.0,6388168207,1669418240.0,123042906184393.0,SSD V-Gen 128GB untuk laptop & komputer murah berkualitas Vgen 128 GB,37,37,0,0,0,3,34,4.918918918918919,9874552,23067873.0
True,134774453.0,m*****e,100644,10213451295.0,"Fitur Terbaik:mudah
Sepadan dengan Harga:sepadan

Memang toko yg fast response.
Tidak mengecewakan.
RO berkali"".
Thx",6,9,1670031241.0,1.0,10137496797,1670167152.0,123660474211781.0,"Midasforce Super Lightning 128GB - SSD SATA 2,5 inch 120GB / 128 GB",27,27,0,0,0,0,27,5.0,23764458,134776277.0
True,48196401.0,s*****0,100644,9030502418.0,"Fitur Terbaik:SESUAI PILIHAN
Sepadan dengan Harga:COC0X

BAGUS & TES AWAL BERFUNGSI SANGAT BAIK (OS)",21,36,1658330798.0,0.0,9413560630,1658330798.0,109072173331172.0,"SSD 128GB Midasforce Super Lightning Sata III 6GB/s 2,5"" | Midas SSD 128 GB 2,5 Inch",149,149,0,0,2,5,142,4.939597315436242,92536986,48197789.0
False,299176858.0,aminrais123,100644,9388236761.0,"Fitur Terbaik:ok
Sepadan dengan Harga:mantap

Barang nya sudah di terima dengan baik paking nya rapiih dan kurirnya sopan, untuk pengiriman lumayan cepat dan terpercaya makasih min",28,49,1661534876.0,0.0,5480994084,1666902423.0,114838940243981.0,SSD 120 GB MIDAS FORCE SATA III SUPER LIGHTNING (Garansi Resmi 3 Tahun),177,177,1,0,0,10,166,4.92090395480226,98542647,299196233.0
True,162516023.0,w*****o,100644,9987715055.0,"Fitur Terbaik:produk 👍👍👍🙏🙏🙏, sayangnya kirimnya lambat.
Sepadan dengan Harga:sesuai harganya",21,28,1667727860.0,0.0,8461925233,1669899091.0,121052945218500.0,Converter SSD mSATA to SATA,78,78,1,0,1,8,68,4.82051282051282,43306512,162518153.0
True,276079610.0,t*****3,100644,8865304494.0,"Berfungsi dengan baik, sesuai pesanan, seller ramah recommended, terimakasih semoga awet👍🏽",38,43,1656939200.0,0.0,12825642557,1656939200.0,109857562145835.0,SSD Top Brand SATA3 120GB / 128GB / 240GB / 256GB 512GB Techbyte Eyota RX-7 VGen Kingston,126,126,0,0,1,6,119,4.936507936507937,252025745,276084597.0
False,53860315.0,sugiantorenno34,100644,10205281890.0,"Fitur Terbaik:harga terjangkau
Sepadan dengan Harga:sangat sepadan

Sorry fot n vid penilaian tdk ssi, tp barang oke💯
Semoga awet
Laptop jadul jadi bisa d pake lagi",4,4,1669941069.0,1.0,20119378044,1669941069.0,122553763184558.0,SSD V-GEN RESCUE 120GB / 240GB / 480GB / 960GB VGen SATA III,21,21,0,0,0,0,21,5.0,40255164,53861739.0
True,31224705.0,i*****2,100644,9309682483.0,"Fitur Terbaik:SSD terbaca dengan baik

Alhamdulillah kesampaian juga up grade, ke SSD, semoga awet buat seller terimakasih semoga rezeki nya semakin lancar.. Amiin.",10,18,1660817586.0,0.0,8682875513,1664699642.0,114302282230016.0,SSD 120GB SSD 128GB SSD 240GB SSD 256GB SSD 512GB 2.5 INTERNAL SATA 3 6gbs ORIGINAL PREMIUM RESMI,55,55,0,0,1,2,52,4.927272727272728,51145518,31226089.0
False,476979670.0,ghazali.dwi,100644,9330364566.0,"Paket telah diterima, belum dicoba, semoga tidak ada madalah",636,857,1660994107.0,0.0,8202763042,1671685210.0,114340049261940.0,SSD MIDASFORCE 128 GB RESMI ORIGINAL SSD 128GB,2893,2893,5,0,18,193,2677,4.914782608695652,134085755,476999247.0
False,122839429.0,ghofar_almuhibbi,100644,10263132376.0,"Fitur Terbaik:ok
Sepadan dengan Harga:sangat sepadan

Respon penjual cepat dan juga ramah. Cepat ditangani dan juga dikirim.",43,52,1670576459.0,1.0,10984249184,1670576459.0,124126337189906.0,Caddy HDD/SSD Tambahan Slot SSD Pada Laptop,217,217,3,1,6,15,192,4.806451612903226,37027324,122841253.0
False,208619012.0,dwi_seti,100644,6857582631.0,"Packing aman proses cepat, berfungsi dengan baik, respon penjual ramah",14,19,1639138746.0,0.0,8247072388,1666694157.0,92211511331313.0,SSD mSATA 128GB 256GB,37,37,0,0,1,3,33,4.864864864864865,14592398,208622393.0
False,356632044.0,885hery,100644,10224200758.0,"Sepadan dengan Harga:ya
Fitur Terbaik:ya

Males ngeti....tapi all keren lah bagus murah juga awet",18,28,1670148996.0,1.0,5544895117,1670148996.0,123571810214715.0,SSD V-Gen 256GB - Sata 3 VGen 256 GB,76,76,0,0,0,3,73,4.9605263157894735,18732870,356651621.0
False,44797941.0,rahmadlado,100644,9664436206.0,"Buset pesan hari ini, berapa jam kemudian langsung sampe paketnya, terbaik lah pelayanannya, o iya barang belum di test, smoga g ada kendala",17,22,1664201535.0,0.0,16356502563,1664201535.0,117872434255142.0,"V-GEN SSD SATA 128GB,256GB,512GB VGEN SSD PLATINUM",64,64,0,0,0,3,61,4.953125,710263079,44799327.0
False,338201755.0,ivanboy88,100644,10360688937.0,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

Pengiriman cepat, paking mantap, barang sdh dites normal. Rekomended belanja disini. Semoga Awet SSD nya.",1,1,1671518835.0,1.0,19943265193,1671534398.0,124965123192373.0,SSD 120gb RX7 garansi resmi 3 Tahun,8,8,0,0,0,1,7,4.875,111008922,338221330.0
False,148514107.0,yassin_siregar,100644,10340558317.0,"Sepadan dengan Harga:ya sepadan
Fitur Terbaik:sesuai dengan yang dipesan

Terima kasih sudah memberikan barang yang sesuai dengan yang dipesan",267,367,1671309877.0,1.0,13833909275,1671309877.0,124540875112954.0,"OVATION SSD128GB / 256GB /  512GB / 512 / 1TB  2.5"" SATA Internal SSD SATA3 SSD Comparable SSD 120GB / SSD 240GB / SSD 500GB SSD 256 Samsung SSD ADATA SSD WD SSD VGEN SSD MIDAS SSD EYOTA Garansi Distributor Resmi 3 Tahun",868,868,3,2,7,65,791,4.887731481481482,90333466,148515931.0
False,259893133.0,shaqil046,100644,10309820482.0,"Fitur Terbaik:mantap

Seuai deskripsi barang juga oke, terimakasih 👍",5,4,1671062430.0,1.0,1392458465,1671071862.0,124544250156386.0,"SSD WD Green 240GB 2.5"" SATA 7mm - SSD Laptop PC",9,9,0,0,0,0,9,5.0,51379488,259894899.0
True,23170179.0,a*****i,100644,9876418612.0,"Fitur Terbaik:cepat
Sepadan dengan Harga:sepadan

Alhamdulillah... Produknya  sdh di pasang dan berfungsi dengan baik. Produk original dan sesuai harga. Semoga awet dan tahan lama.",5,9,1666422303.0,0.0,20008514032,1666422303.0,119484255221836.0,SSD RX7 128gb garansi resmi 3 tahun,33,33,0,0,0,1,32,4.96969696969697,111008922,23171515.0
True,818826944.0,c*****n,100644,9986015672.0,"Fitur Terbaik:Harga bersaing, kecepatan pengiriman baik, packing baik
Sepadan dengan Harga:sepadan

Sudah sampai tapi belum dicoba semoga tahan lana.. Terima kasih banyak",48,74,1667711650.0,0.0,6419211153,1669358513.0,121266147192514.0,SSD 128GB SATA 3 PREMIUM ORIGINAL  GARANSI RESMI,204,204,0,0,0,9,195,4.955882352941177,51145518,818813153.0
True,68840492.0,n*****5,100644,8515829787.0,"Barang sudah sampai dengan selamat,
Barang ok, berfungsi dengan baik, 👍",35,32,1653840344.0,0.0,9539479476,1668755877.0,106906007693428.0,WD120 | SSD WD 120 GB ORIGINAL (GREEN BLACK),160,160,0,0,1,14,145,4.9,14296299,68841948.0
False,128574979.0,ofastoreid,100644,6162616588.0,Assalamualaikum. Terimakasih barang saya sudah terima dan penilaian biarkan 🌟 🌟 yang berbicara saya nilai sesuai barang...,97,123,1633181010.0,0.0,3686962750,1671610072.0,86224967334415.0,SSD RX7 128GB GARANSI RESMI,437,437,3,2,9,38,385,4.830663615560641,95974237,128576803.0
True,206894435.0,h*****o,100644,9818456822.0,"Fitur Terbaik:harga bersaing
Sepadan dengan Harga:yes",8,7,1665818206.0,0.0,10044341853,1665818206.0,119334105144508.0,SSD Midasforce 128GB untuk laptop & komputer murah berkualitas 128 GB,19,19,0,0,0,1,18,4.947368421052632,9874552,206897713.0
False,424437305.0,baz_project,100644,7481613149.0,Ssd oke. Sudah terpasang dan sudah di uji (baik). Hdd caddy oke juga. Makasih toko dan kurir👍👍,90,127,1644792876.0,0.0,6852791377,1644792876.0,97765286399200.0,SSD RX7 120GB GARANSI 3TAHUN RESMI,416,416,3,3,1,31,378,4.870192307692308,95974237,424456882.0
False,76766040.0,apri.andri,100644,7983636276.0,"Penjual fast response, barang original dan berfungsi dengan lancar",7,10,1649278982.0,0.0,2700465849,1649278982.0,102827374683885.0,SSD BULLDOZER SATA 128 GB BARU ORIGINAL GARANSI 3 TAHUN PROMO LARIS MURAH,50,50,0,0,0,4,46,4.92,4797043,76767512.0
False,82163492.0,rizal_fotografer,100644,9459240449.0,"Steven Computer toko baru tapi bukan berarti amatiran.Paket sdh di terima sdh di pasangkan.
Cukup 3 jenis paket ini maka laju laptop Ac*r z1402 anda akan super fast 90% dari biasanya.
Saya sangat merekomendasikan pelapak ini dan cek videonya utk detail dr unboxing sampai tes on",17,23,1662235478.0,2.0,7697554903,1668379205.0,115542077248197.0,SSD RX7 120GB GARANSI RESMI 3THN,92,92,0,0,0,2,90,4.978260869565218,505956879,82164968.0
False,71724605.0,fajrintampan,100644,10148503543.0,"Bagus, rekomended, kecepatan copi data juga diatas ssd biasa",2,4,1669334555.0,1.0,6696810216,1669334555.0,122228369141597.0,SSD KINGSTON 120GB SATA,22,22,0,0,2,0,20,4.818181818181818,228024830,71726066.0
False,506115088.0,heru.prasty,100644,10356993571.0,Sesui bintang,1,1,1671470062.0,1.0,21150870503,1671470062.0,124460713267527.0,SSD RX7 128GB GARANSI RESMI 3 TAHUN,1,1,0,0,0,0,1,5.0,107583931,506134666.0
False,,,100644,2332048919.0,Mantap packing sangat rapi next oder yes,0,1,1588538435.0,0.0,4732034493,1588538435.0,41872349442182.0,SSD 120 GB BULLDOZER,6,6,0,0,0,0,6,5.0,140313352,213111201.0
False,93931729.0,khalidstudioz,100644,6949855417.0,"Barang sudah sampai dan sesuai pesanan dan berfungsi....
Tp pengiriman agak lama tapi pengemasan rapi dan aman
Terimakasih kak...",38,45,1639798169.0,0.0,1636304711,1639798169.0,93110061525800.0,SSD KINGSTON 120GB SATA,165,165,3,3,6,20,133,4.678787878787879,95974237,93933207.0
True,19349164.0,s*****1,100644,7363073318.0,"Barang mendarat dengan selamat. Belum di coba tapi dr tampilannya sudah oke, semoga tidak Ada kendala saat pemasangan 👌",11,9,1643610896.0,0.0,2176203710,1643610896.0,96915100306078.0,SSD SATA3 ADATA SU650 120GB,34,34,0,0,0,3,31,4.911764705882353,144025671,19350500.0
True,156663202.0,n*****a,100644,5752622990.0,"Terima kasih.. Packing tebal, mantap 👍 Semoga awet dan berfungsi dengan baik. Maaf video cuma bungkusnya, keburu mau dipasang 😅",34,37,1629547173.0,0.0,2086652358,1629547173.0,82865915121074.0,SSD ADATA SU650 Ultimate 240GB,100,100,0,0,1,9,90,4.89,40255164,156665164.0
False,36057947.0,rezarascalt1421,100644,10114286865.0,"Fitur Terbaik:128gb
Sepadan dengan Harga:sepadah murah 207rb

barang sudah datang semoga awet dipakai rekomendasi untk instal ulang area bjm",14,11,1668999131.0,0.0,2613895415,1668999131.0,122290560221969.0,SSD Solid State Drive V-GeN 128GB SATA lll,34,34,0,0,0,1,33,4.970588235294118,57044038,36059331.0
False,82163492.0,rizal_fotografer,100644,9846517496.0,"Dapat lagi job laptop lemot ingin dijadikan cepat.Laptop Acer&toshiba.utk kualitas barangnya SSD ini bagi sudah bagus.Karena ini sudah kesekian kalinya saya order di toko ini.
Bagi yang berminat silahkan di percayakan di toko ini.Pelayanan responsif tdk perlu di chat2 segala.orderan masuk+proses",31,37,1666102855.0,0.0,10331190891,1666102855.0,119474992294451.0,SSD RX7 128GB GARANSI RESMI 3THN,119,119,0,0,0,4,115,4.966386554621849,505956879,82164968.0
True,520509599.0,t*****9,100644,10370839309.0,"Sepadan dengan Harga:ya
Fitur Terbaik:ok

Alhamdulillah paket nya sudah sampai packing rapi seiler nya gercep tq seler next order lagi di sini yaaa",9,13,1671616765.0,1.0,19837256054,1671616765.0,125125581181728.0,SSD 128GB SATA III X-GEIL GARANSI 3 TAHUN,41,41,2,0,0,3,36,4.7317073170731705,265698488,520529178.0
True,570923201.0,a*****u,100644,9734650702.0,"Respon cepat
Pengiriman cepat
Semoga awet
Recomeded seller",5,9,1664957591.0,0.0,13604496402,1664957591.0,118480093288627.0,SSD RX7 120GB GARANSI RESMI,35,35,0,1,0,1,33,4.885714285714286,43991901,570942786.0
False,345619195.0,farick_ckh,100644,10015120737.0,"Fitur Terbaik:mantap

Barang diterima dengan baik . Semoga awet gan sotgan thank you",60,84,1668051387.0,0.0,4305158267,1668051387.0,121068025275371.0,ADATA SSD SU650 120GB SATA III ( R/W Up to 520 / 450MB/s ),244,244,0,1,4,18,221,4.881147540983607,24539943,345638770.0
False,254319955.0,ciimeeyy,100644,3531994732.0,"Good ini produk original .. respon penjual nya juga baik, lansung pasang di laptop guys,,beli yah .. ",91,109,1607069182.0,0.0,6116460852,1664466743.0,60573837193285.0,"SSD WD 240GB / SSD WD Green 240GB 2.5"" SATA",316,316,0,1,3,27,285,4.895238095238096,18319981,254320719.0
False,13502490.0,saung.aql,100644,7375914022.0,Produk sesuai pesanan tinggal coba.....mudah mudahan berfungsi dan awet,127,153,1643769924.0,0.0,8380645436,1643769924.0,97389144527100.0,SSD RX7 GARANSI RESMI 3THN,475,475,1,1,6,27,440,4.903157894736842,18161383,13503793.0
True,54053350.0,s*****e,100644,6292512126.0,"Barang sudah diterima dalam kondisi yang baik dan tidak ada kendala
Terimakasih gan",21,31,1634284609.0,0.0,6506411839,1634284609.0,87726875391735.0,SSD 120GB KINGSTON 10x FASTER 2.5 sata,104,104,1,0,2,11,90,4.8173076923076925,51145518,54054774.0
True,205362502.0,n*****n,100644,9915914398.0,"Berfungsi dengan baik dan sudah terpasang.
Namun setelah 1 hari terpakai muncul error dan setelah dicek ternyata terjadi BAD SECTOR

Seller responsif
Pengemasan cepet dan safety
Kurir cepet
Trims semuanya",4,4,1666873053.0,2.0,18328696607,1671381505.0,120471723211059.0,"SSD SATA 120GB Kingston A400 SATA 2.5"" SSD Internal",25,25,1,1,0,3,20,4.6,37027324,205365741.0
False,135564607.0,amrikaza,100644,10083091074.0,mantap moga awet,1,2,1668677308.0,0.0,2363746983,1668677308.0,122098075110276.0,Solid State Drive SSD 240GB V-GeN PLATINUM SATA 3 + Bracket 2.5 Inch,4,4,0,0,0,0,4,5.0,39147332,135566431.0
True,33019759.0,r*****e,100644,8415724259.0,"sesuai pesanan, packing baik, harga baik, kemasan saat ini yang saya terima tanpa mika di dalam, tidak seperti sebelumnya.",3,6,1652943276.0,0.0,12587229877,1669104824.0,106389018272934.0,"(GROSIR) WELLCOMM SSD 128 GB SATA III 2.5"" / SSD Murah / SSD 128GB",18,18,0,0,0,0,18,5.0,134544229,33021143.0
False,34605763.0,integrasindo,100644,9597590003.0,"Terima kasih, penjual ramah, penjual cepat kirim barang, terima kasih shopee , terima kasih kurir yang kirim, barang sudah saya pakai dan berfungsi dengan baik",24,26,1663508991.0,0.0,12217878011,1671673348.0,117001091209496.0,SSD External SanDisk Extreme Portable Storage / SanDisk SSD Portable Eksternal - 480GB/500GB/1TB/2TB *Free Kabel USB*,84,84,0,1,1,7,75,4.857142857142857,3107394,34607147.0
True,276079610.0,t*****3,100644,6003140927.0,"Barang sudah datang,, sesuai pesanan, harga mantap, kualitas juga oke, pengiriman cepat, seller ramah, packing rapi dan aman,  thanks",72,80,1631749593.0,0.0,4943324621,1631749593.0,84802806203229.0,SSD SATA III 120GB Laptop Notebook Komputer 2.5 inch BARU,227,227,2,0,5,11,209,4.872246696035242,8530170,276084597.0
True,33019759.0,r*****e,100644,8415724259.0,"sesuai pesanan, packing baik, harga baik, kemasan saat ini yang saya terima tanpa mika di dalam, tidak seperti sebelumnya.",0,0,1652943276.0,0.0,22610571913,1669104824.0,106389018272934.0,"(GROSIR) WELLCOMM SSD 128 GB SATA III 2.5"" / SSD Murah / SSD 128GB",0,0,0,0,0,0,0,0.0,426418464,33021143.0
True,136781933.0,a*****4,100644,6230585105.0,"Pesanan sudah datang sesuai diskripsi, dan berfungsi dengan baik, terimakasih",22,26,1633833833.0,2.0,5940914247,1633848280.0,87276365075034.0,NVME 256GB MIDASFORCE M2 NVME 256GB MIDAS PCIe Gen3 x4 SSD,67,67,0,0,1,5,61,4.895522388059701,31995121,136783757.0
False,37444364.0,gesalauwoie,100644,9495404276.0,"Paking aman, rapi. Barang udah tiba dgn aman kak. Tapi belum di coba. Mudah-mudahan aman juga ya kak. Terima kasih.",1,1,1662609363.0,0.0,16383371734,1662609363.0,115790470259919.0,"MSI SSD SPATIUM S270 120GB Sata 3 - 3D Nand SSD 120 GB 2.5""",2,2,0,0,0,0,2,5.0,15607053,37445749.0
True,238176014.0,k*****0,100644,3912798017.0,"Produk sesusi deskripsi... terimakasih gan.. barang sangat sangat oke, paking sangat aman, biarlah bintang yg berbicara...",1,1,1611379579.0,0.0,4703230319,1611379579.0,64747487537638.0,Enclosure Casing SSD M2 NVME USB C to USB 3.0 High Speed,13,13,0,0,0,1,12,4.923076923076923,52470016,238181297.0
False,329410122.0,kakimeja.shop,100644,6210293468.0,"Alhamdulillah, barang datang dengan aman. Ori, penjual ramah dan fast respon, semoga awet barang ny. Sukses deh untuk seller, semangat",38,53,1633640790.0,0.0,3444384533,1664928458.0,87105714052282.0,"SSD VGen 256GB SATA 2,5"" -  VGeN Solid State Drive 256GB SATA 3 2,5""",152,152,0,0,2,10,140,4.907894736842105,114058903,329429697.0
False,276800245.0,irfan_satrio_fan74,100644,10259820293.0,"Fitur Terbaik:baik
Sepadan dengan Harga:baik

Bagus baik baik",34,46,1670549797.0,1.0,2333361407,1670561033.0,123893129237763.0,Team SSD GX2 128GB / 256GB / 512GB / 1TB,116,116,0,0,1,3,112,4.956896551724138,13415299,276805329.0
False,305302110.0,eliyfamily_store,100644,10052524134.0,"seusai pesanan dan deskripsi, hanya saja kurir pengirimannnya agak lama",81,104,1668421160.0,0.0,20425255903,1671366546.0,120436977178486.0,SSD VENTUZ FORCE METAL MICRON Chip 500-550mbps 2.5INC SATA 3 128GB-256GB-512GB,236,236,0,1,2,16,217,4.902542372881356,39869292,305321695.0
True,258122658.0,f*****e,100644,10169046026.0,"Fitur Terbaik:berfungsi dengan baik
Sepadan dengan Harga:sesuai dengan harga

SSD Sudah bisa digunakan, semoga awet aja, terima kasih",60,73,1669549774.0,1.0,5339676188,1671420896.0,122958385263712.0,Team MP33 SSD Team Group Internal NVMe PCIE 3.0 x 4 NVME 1.3 256GB / 512GB / 1TB,156,156,1,0,4,4,147,4.897435897435898,16979266,258124086.0
False,23012545.0,pramihumayroh,100644,10220627263.0,"Fitur Terbaik:oke
Sepadan dengan Harga:bagus

Terima kasih semuanya sudah bisa datang, semoga cocok yah",87,92,1670115725.0,1.0,1904146359,1670115725.0,123409444141937.0,"WD Green SSD 480GB Sata 3 - WDC Green 480 GB 2.5""",287,287,0,0,5,28,254,4.867595818815331,22146031,23013881.0
True,155626212.0,n*****a,100644,10192853777.0,"Fitur Terbaik:ok
Sepadan dengan Harga:yubs

Sdh di yg beli 😁",4,10,1669803346.0,1.0,707753568,1669803346.0,122965308276575.0,Solid State Drive SSD 480GB V-GeN PLATINUM SATA 3,24,24,0,0,0,2,22,4.916666666666667,39147332,155628149.0
True,39804326.0,a*****z,100644,9878235333.0,"Pesanan sdh sampai, barang sesuai pesanan dan berfungsi dengan baik, harga murah kualitas bagus, pengiriman cepat",10,13,1666437752.0,0.0,3562891275,1667672740.0,119880029162454.0,SSD M2 V-GEN HYPER 128GB / 256GB / 512GB / 1TB / 2TB / Vgen SSD Hyper NVMe M.2 / Original V gen,30,30,0,1,0,0,29,4.9,82062421,39805712.0
True,25075546.0,f*****7,100644,10002679763.0,"Fitur Terbaik:ok
Sepadan dengan Harga:cocok

Barang cocok Sesuai ekspetasi, semoga awet 👍, sukses selalu toko nya",11,12,1667905406.0,0.0,1685126301,1667905406.0,121325356190229.0,"Micron Crucial SSD BX500 480GB Sata 3 - 3D Nand SSD 480 GB 2.5""",23,23,0,0,0,1,22,4.956521739130435,15607053,25076882.0
False,35108965.0,dickytombz,100644,8807511083.0,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

Sip kompatibel dengan lenovo ideapad gaming yang 2242 speed lumayan",9,7,1656418835.0,2.0,15039560173,1669725700.0,109873033148028.0,Memory Ghost SSD PCIe NVMe 2242 512 GB,21,21,0,0,1,0,20,4.904761904761905,421718738,35110349.0
False,12491451.0,aethelwynec,100644,6074876629.0,"Maaf kak telat penilaian nya, Terimakasih banyak ya kak 😙 best pokoknya belanja disini luar biasa banget buat yg ga tau apa apa kek aku🔥💞 next beli disini lg.",11,19,1632372275.0,0.0,7442933527,1632372275.0,85339288381126.0,SSD 256GB MIdasforce Superlightning,51,51,0,0,0,0,51,5.0,35681211,12492754.0
False,215661889.0,ountaarab_,100644,5958061081.0,"Mantaap packingnya super aman double bubble wrap, barang belum d coba moga moga aman yaah, pesen jumat malem, minggu sore smpe mantap pokonyaa thanks indolegend computer",32,39,1631439524.0,0.0,6769535467,1631439524.0,84993956288406.0,SSD MSATA / M.SATA / M SATA 512GB RX7 RESMI (GARANSI 3 TAHUN),93,93,0,0,1,8,84,4.89247311827957,95892050,215665704.0
False,16500306.0,dede_f.s.,100644,1827832270.0,"Pesanan sudah diterima dan berfungsi baik, tapi bungkusnya sudah dalam kondisi sudah dirobek terbuka.",6,9,1575717337.0,0.0,1572091954,1575717337.0,2227762396.0,Team SSD Msata M.2 2280 MS30 512GB - 512 GB M2 Sata 3 TM8S7512G0C101,30,30,0,0,1,3,26,4.833333333333333,15607053,16501642.0
False,141068427.0,rizkyteguh23,100644,7250165364.0,Mantaapppppppppppp write nya diatas spesifikasinya dong 🤦🏻‍♂️nice,54,58,1642503831.0,0.0,3385986830,1670830481.0,95717073210001.0,SSD ADATA XPG SX6000 PRO 512GB - SSD M.2 NVMe PCIe Gen 3x4 - SSD NVME,137,137,0,0,0,2,135,4.985401459854015,135238684,141070251.0
True,43470846.0,f*****i,100644,9686497695.0,"Fitur Terbaik:mNtap
Sepadan dengan Harga:lumayan murah

Makaaih kk, ssd sudah sy pasang aemoga awet dan lancar fungsinya",11,19,1664432677.0,0.0,20615752129,1665467052.0,117948353210493.0,SSD M2 SATA / M.2 SATA / M2SATA 128GB KAIZEN RESMI (GARANSI 5 TAHUN),59,59,1,0,1,5,52,4.813559322033898,22284958,43472232.0
True,195261833.0,r*****l,100644,10370527502.0,"Fitur Terbaik:++
Sepadan dengan Harga:iya

Real.. .tp Brang belum d coba smoga sesuai spesifikasi toko..",8,9,1671614563.0,1.0,6038376932,1671614563.0,124982445209711.0,SSD Internal Komputer PC Sandisk 240GB 480GB 1TB 1 Tera | 240 480 GB 1 TB Sandisk SSD Plus Solid State Drive - Garansi Resmi 3 Tahun,17,17,0,0,0,1,16,4.941176470588236,160369383,195264761.0
True,135973937.0,b*****l,100644,4480317681.0,"makasih atas barangnya, semoga bisa berlangganan terus dan tidak mengecewakan konsumen",163,205,1617816653.0,0.0,2098753737,1663472159.0,71239915182427.0,V-Gen SSD Hyper M.2 Pcie Gen3 Nvme 2280 128GB - VGen M2 128 GB,571,571,1,1,6,57,506,4.866900175131349,15607053,135975761.0
True,135973937.0,b*****l,100644,4480317681.0,"makasih atas barangnya, semoga bisa berlangganan terus dan tidak mengecewakan konsumen",0,0,1617816653.0,0.0,18252370154,1663472159.0,71239915182427.0,V-Gen SSD Hyper M.2 Pcie Gen3 Nvme 2280 128GB - VGen M2 128 GB,0,0,0,0,0,0,0,0.0,79333043,135975761.0
False,232646056.0,bayuteisbog1,100644,10129800686.0,mantap dah pokonya kalo dari teamgroup mah moga aja awet ga rewel.,1,1,1669136650.0,0.0,5454126615,1671333328.0,122386574113021.0,Team CX2 SSD 256GB Sata III 6GB/s 2.5 Inch | SSD 256 GB,3,3,0,0,0,0,3,5.0,92536986,232650855.0
False,59274556.0,az.zi,100644,9685279094.0,"Fitur Terbaik:SSD yg lumayan sangat cepat 👍🏼
Sepadan dengan Harga:Ya

Berfungsi dengan baik dan lancar jaya, tanpa ada kendala apapun",3,3,1664423766.0,0.0,12145797730,1668570536.0,117444003214971.0,MSI SPATIUM M390 M.2 PCIe 3.0 NVMe 500GB SSD,14,14,0,0,0,1,13,4.928571428571429,22145472,59275986.0
